student_id,gender,percentage_10,percentage_12,cgpa_sem,basic_aptitude,grade_ICP,grade_OOPS,grade_DSA,grade_DAA,grade_DBMS,grade_OS,grade_CN,grade_IWT,grade_CPMAD,grade_AJ,grade_AWT,communication_skill,aptitude_training_perf,coding_training_perf,national_test_score,amcat_score,num_hackathons,leetcode_solved,github_contrib_score,num_projects,project_depth,num_internships,internship_quality,research_papers,certification_count,attendance_percent,mock_interview_score,personality_score,placement_status
S2002,Male,82.69,79.19,7.23,1,B+,A+,A,A+,B,B,A,D,D,B-,B,5,4,1,1,50,1,139,2,1,4,3,0,1,6,98,3,1,1
S2003,Female,68.92,57.51,8.3,3,A,A,B-,C,B-,A,C,A-,B+,A,A-,3,3,2,3,81,2,0,10,1,0,0,2,1,8,55,4,5,0
S2004,Male,78.63,81.71,5.65,2,B-,B+,A,A,B+,C,A-,B,A+,A+,A+,4,5,5,4,33,0,266,2,1,2,3,1,0,5,90,1,1,0
S2005,Male,78.11,61.8,7.06,4,A-,A,A+,C,A+,B,B,A,C,A,C,2,5,1,1,76,1,50,4,4,2,0,1,2,0,93,2,5,1
S2006,Female,56.1,66.2,7.86,2,B,B,A,A,B+,A+,A-,A,A,C,B+,3,1,4,0,47,1,228,15,5,1,3,2,1,9,71,3,5,0
S2007,Male,95.15,78.37,8.14,2,B+,B+,A,A,B-,B+,A-,C,B,C,B,2,1,2,5,64,1,44,10,1,4,2,0,1,7,69,5,2,1
S2008,Female,87.91,64.04,9.29,4,A-,A,B+,A,A,B+,B+,A+,B+,A,A,1,4,1,1,36,1,98,0,2,2,2,0,1,3,72,2,1,0
S2009,Male,71.03,72.45,7.03,1,B-,B-,A,D,A+,B,A-,A,A,B+,B,5,4,4,4,70,0,71,8,2,1,1,0,1,9,93,4,3,1
S2010,Male,63.98,68.22,9.28,3,B+,A,B,A+,A,B+,B,B+,A,A,B-,1,5,3,4,39,0,286,4,2,0,1,3,0,7,81,4,3,1
S2011,Male,78.48,73.55,6.71,5,A-,B,A,B,A-,B+,B,A-,C,B,A-,5,4,5,2,91,1,84,19,2,1,0,3,0,2,71,3,3,0
S2012,Male,75.87,43.43,9.09,4,A,B,B,B-,A,A-,B,B,C,A,B+,1,5,5,4,94,0,180,10,5,4,2,2,0,5,88,2,5,1
S2013,Female,78.56,50.04,8.48,4,B-,C,B+,B,A,A,A,A,B+,A+,C,2,3,5,3,41,0,216,1,5,4,0,2,0,3,99,4,4,1
S2014,Male,76.92,79.39,6.4,5,A+,B+,D,A-,A,C,C,A+,A,B-,B-,2,3,1,4,57,3,296,9,5,0,3,0,0,9,72,3,3,1
S2015,Male,80.06,84.45,7.87,2,B-,B,D,C,B,A,B,A-,A,A,A-,1,2,3,1,87,0,155,4,3,2,3,1,2,3,69,2,5,0
S2016,Male,89.47,61.07,7.44,3,A-,A,B-,B-,A-,A+,A,B+,A,A,B,4,1,1,1,85,1,64,16,2,1,0,3,2,1,86,5,3,0
S2017,Male,80.68,69.07,8.25,2,B,B,B,A-,B,A,B,B+,B+,B-,B,1,2,1,1,47,2,142,11,4,2,1,1,2,3,92,5,2,0
S2018,Female,64.5,75.54,7.23,5,C,B+,A-,B+,B+,B-,A,B,A,B,A+,3,3,3,4,94,2,230,2,5,2,0,0,2,0,95,4,5,0
S2019,Male,88.63,80.32,7.13,5,A,A-,B,C,B+,B+,A+,B+,A+,B,B+,4,4,4,3,86,1,19,6,5,2,0,2,0,0,88,3,1,0
S2020,Female,91.41,47.67,9.14,3,B+,B-,C,D,A,B,B+,A,B+,C,D,2,1,2,5,79,2,191,10,3,3,1,0,0,4,92,1,5,1
S2021,Female,100.0,61.37,7.38,5,B,A+,A+,A-,B+,B-,B+,B,B,B+,C,1,1,5,3,74,2,294,10,5,0,3,1,2,0,83,4,2,1
S2022,Male,63.77,68.01,8.49,5,B,B-,B+,B-,A+,B-,A,A+,B-,A,B-,4,2,3,2,91,0,134,11,1,2,1,1,0,2,66,1,1,1
S2023,Female,77.43,80.44,7.23,3,B+,B-,A,A,A-,B+,A,A,B+,A+,A,3,1,4,0,94,1,202,4,2,0,2,3,0,2,64,2,3,1
S2024,Male,54.18,100.0,9.5,4,B,B+,B+,A-,B+,A,C,B,B,A,D,5,3,3,3,84,0,158,9,5,2,1,3,1,9,70,3,5,1
S2025,Male,80.53,69.26,6.69,2,B,B+,B+,A,A,A,A,A,A-,A+,B,2,4,2,5,67,3,161,11,1,1,2,3,1,3,50,4,2,0
S2026,Male,69.52,55.12,6.76,4,B-,A-,B+,A,A,B+,A,B+,B+,B+,A,4,2,3,5,33,2,202,13,2,1,2,3,2,0,94,5,1,1
S2027,Female,94.23,76.83,9.33,4,B,D,B+,B,A,A-,D,A,B,A+,B,4,4,3,1,44,4,87,0,2,0,1,1,0,6,87,2,4,1
S2028,Female,67.25,87.85,6.97,2,A-,A,C,B+,A+,B+,A,B+,B,A-,B-,4,2,4,2,50,0,50,13,5,2,1,3,1,3,83,2,5,1
S2029,Male,58.11,73.3,9.42,4,D,B+,B+,A,A,B+,B,A,A-,A,A,1,5,5,5,50,0,183,6,3,0,1,0,0,6,78,2,5,1
S2030,Female,70.29,61.12,8.57,3,A-,B,B-,A-,C,B,A,D,B+,A-,C,2,1,5,3,80,0,284,9,2,0,0,0,1,4,51,1,3,1
S2031,Male,55.25,83.5,7.31,2,A+,C,A,A-,A-,A+,B+,A-,C,B,C,2,5,4,3,64,0,249,11,2,3,1,1,2,0,69,1,4,1
S2032,Male,82.51,79.96,5.32,1,A-,B,A-,D,B+,A+,A-,B,B,A-,A+,1,1,4,0,33,0,212,5,0,2,2,1,0,3,91,2,3,1
S2033,Male,54.35,59.69,7.48,4,A,B,B+,B-,B,B,C,B-,B,A,C,1,5,1,0,61,0,288,15,4,3,2,1,0,4,99,4,4,1
S2034,Female,75.28,76.58,7.62,5,A,A,A,A-,B,A,A-,B,B,D,C,1,4,1,0,41,1,5,9,4,2,2,1,1,3,93,1,1,0
S2035,Female,54.22,83.97,8.9,2,A,A-,A-,C,C,B,B+,B+,A,B,A+,3,3,2,3,83,2,36,19,1,4,1,2,2,6,62,3,1,0
S2036,Male,71.8,86.18,9.41,1,A+,A,B+,A,B-,B+,C,B+,B+,B+,A,4,2,1,5,59,0,180,11,1,4,3,0,1,0,57,5,5,1
S2037,Male,91.43,71.2,6.68,5,B,B-,B+,B,B,D,D,B+,C,B+,A-,3,1,1,3,38,0,257,9,3,3,3,2,2,8,72,4,5,0
S2038,Male,78.61,67.7,8.46,1,A+,B,B,C,C,B-,A,B-,A-,B,A,2,2,3,1,48,0,105,9,1,4,2,1,2,5,97,3,1,0
S2039,Male,66.37,86.73,8.42,4,A,B,A-,A-,A,A-,B-,A+,A,A+,B,1,3,3,4,59,4,221,10,0,3,2,1,2,7,60,1,4,1
S2040,Male,74.69,57.48,8.79,5,A+,B,A,B,B,B,A-,B-,B,A+,A-,4,5,4,0,94,3,116,8,1,4,0,3,0,7,72,5,3,0
S2041,Female,75.18,77.26,8.1,4,A+,B+,B,A,B-,A,B+,B+,A,B,C,5,4,5,1,74,1,178,8,2,3,1,2,1,8,85,2,1,1
S2042,Male,79.73,55.56,5.17,5,A,A,A,A,B,A-,A-,B-,B+,A-,D,4,2,2,1,52,0,90,11,1,4,1,2,0,4,77,5,1,1
S2043,Male,61.33,84.78,7.31,2,B+,A,A,B+,C,B,A-,A+,A,A+,A,5,5,1,5,34,1,149,1,5,0,2,2,0,7,66,2,2,1
S2044,Male,80.93,68.9,6.11,3,C,A,A+,C,A,B,A,B-,B+,A,B+,4,1,3,2,96,1,170,13,1,0,0,3,0,7,57,3,5,1
S2045,Female,47.96,87.22,7.26,3,B-,B,A+,B+,A-,B+,B+,A,B,A,B+,1,2,5,1,95,0,293,8,2,0,2,1,2,5,50,3,4,1
S2046,Female,68.7,77.9,8.68,1,B-,A,A,C,C,A,B+,B,A-,C,B+,5,2,1,0,72,0,191,17,0,2,0,0,2,9,78,4,3,1
S2047,Male,70.12,57.32,7.87,5,A,B,A+,C,A-,B-,A,A-,A-,A,A-,5,1,5,4,31,4,36,12,4,1,2,0,2,7,52,3,2,1
S2048,Female,81.33,89.1,8.88,4,A,B,A,A,B,A,B+,B,A,A,A,2,3,3,1,77,0,99,15,0,3,2,2,2,4,62,1,2,1
S2049,Male,75.23,90.61,7.91,2,A+,B+,B,A-,A+,B-,C,B,A,B,A+,4,5,4,3,87,0,293,12,0,1,1,3,2,9,82,1,1,0
S2050,Male,60.94,82.59,5.94,2,B,A,A+,B,B,B,B,A,B+,B+,A,3,2,1,3,69,1,30,7,3,0,0,3,2,7,72,5,5,1
S2051,Male,65.15,62.86,4.47,2,A+,A,A-,B+,C,A-,B+,B+,A,B+,C,3,5,1,1,82,0,299,11,3,3,3,2,0,9,72,2,1,0
S2052,Male,76.99,68.33,7.68,3,B+,A,C,A+,A-,A+,C,A,B,A-,A,2,4,2,0,88,0,93,18,2,3,0,2,2,2,83,5,2,1
S2053,Male,74.21,73.75,7.24,4,A,B,B,D,A+,A,B+,B+,B,B+,A+,2,5,1,5,97,3,269,9,3,2,0,1,1,3,75,4,2,0
S2054,Female,69.21,63.56,6.33,2,A,A,A,B,A+,B-,A,B,A,B,B,2,5,3,5,92,3,97,1,5,1,1,2,2,2,54,4,3,1
S2055,Female,70.19,92.31,5.46,2,D,B-,C,A-,B-,B-,B+,A+,A+,A,A+,1,1,5,4,65,0,51,14,4,1,3,1,0,4,57,1,1,1
S2056,Female,81.96,73.73,6.62,1,B,B,A,B,B,B+,A,B+,A+,A-,A+,1,5,5,4,69,0,297,16,2,4,3,3,1,4,66,4,1,1
S2057,Male,69.82,39.56,7.27,5,B-,A,A+,A+,A,B+,B,B,B+,C,B,1,3,4,0,35,1,6,5,5,3,1,0,0,4,74,1,4,0
S2058,Male,74.12,76.07,8.3,5,B+,B,D,B+,A+,B,C,A,A,A,B+,1,5,4,3,43,1,245,2,3,0,2,1,0,1,72,2,3,1
S2059,Female,96.7,67.82,7.73,5,B-,B,B-,C,B-,B+,A-,C,A+,A,A+,2,4,3,3,62,1,17,10,1,4,0,2,1,8,77,5,5,0
S2060,Male,60.76,71.1,9.43,1,B,B,B+,B-,B-,B,A-,B+,A-,A,B+,2,5,5,5,48,2,184,4,5,4,0,1,2,6,83,4,1,1
S2061,Male,56.48,67.58,6.26,3,C,A,B,A,A,A,A-,A,C,A+,A-,1,1,4,5,72,1,229,12,3,3,2,3,0,7,57,2,1,0
S2062,Male,82.84,81.68,8.56,1,A,A,B,B+,A,B-,A,A,B,A,B+,1,4,4,2,83,1,201,15,4,4,3,3,0,1,92,4,5,1
S2063,Female,68.21,85.44,7.56,2,B+,A,A,B,B,B,B,B+,B-,A+,B,5,1,2,1,90,2,43,9,3,3,2,1,1,9,68,3,3,1
S2064,Male,71.82,75.4,8.33,4,B,A-,A,A,B+,A,B,A-,A,A,A,4,3,2,5,42,1,97,12,2,3,3,1,2,9,62,4,1,1
S2065,Male,67.19,67.93,6.98,2,A-,B,B+,A+,C,B-,A+,A,A+,A-,A-,5,3,3,1,71,0,62,10,5,4,2,1,1,6,75,2,5,0
S2066,Female,72.4,71.5,8.79,2,B-,B,C,B+,B+,B+,B-,A+,A+,A+,B,4,1,3,5,47,2,159,15,1,0,2,1,1,2,88,4,4,1
S2067,Male,90.99,72.24,7.85,4,C,C,A+,B,B,A,A,B+,C,B,C,1,3,3,3,94,1,142,5,5,4,3,3,0,4,55,3,1,1
S2068,Male,83.02,62.37,6.68,5,B+,A+,B,A+,B+,A+,C,B+,A,B,B-,1,1,3,1,77,0,1,0,2,1,0,3,2,6,62,4,5,0
S2069,Male,83.62,78.95,7.49,1,A-,A+,A+,A+,C,B,A-,A,B+,A-,B+,1,2,5,0,65,0,150,7,1,3,2,1,0,8,98,2,2,1
S2070,Male,60.84,77.52,7.21,3,B+,B,B+,A,A-,B-,B,B,A-,D,B+,5,5,1,4,74,3,22,19,5,0,3,0,2,9,72,1,1,0
S2071,Female,63.49,90.49,8.09,2,B-,A,B,A,A,B-,A+,C,B,B,B+,2,2,3,5,39,0,226,16,1,2,0,3,1,0,85,2,4,1
S2072,Male,46.61,87.06,6.08,2,B,A,B,B+,A,B,A,C,A,B,B-,4,3,2,2,38,3,281,9,4,2,0,3,2,5,92,1,5,1
S2073,Male,66.91,63.77,7.46,3,A+,B+,A+,A,B-,A,B-,B-,B+,A,B-,5,1,1,0,75,1,240,1,5,4,0,0,0,5,66,1,5,0
S2074,Female,84.57,81.84,7.97,1,B+,A,A-,A,B+,A+,B+,B-,D,B-,A,1,1,1,0,46,0,140,18,0,2,3,0,2,1,50,5,1,1
S2075,Female,80.17,60.59,7.54,2,A+,B,B+,B-,A-,A,C,A,A-,C,A,2,1,5,0,96,1,167,5,4,1,3,2,2,9,92,2,2,0
S2076,Female,72.78,80.35,9.12,3,B,A,A+,A,B+,B-,B+,A,B+,A,A-,5,1,4,1,62,2,115,1,0,4,2,0,0,8,62,5,5,1
S2077,Male,74.78,65.8,8.43,2,A,B,A,B+,A,C,C,A-,B+,B,A,4,5,1,4,94,0,9,17,5,4,2,2,0,4,77,1,5,1
S2078,Male,68.11,59.72,7.49,5,B+,B-,B,C,A+,A,D,B,B-,B,C,1,4,5,2,49,1,166,13,0,0,2,0,0,8,63,4,2,1
S2079,Female,77.05,75.36,7.76,5,B,A,B+,B,A,B,B+,B-,A,A,A,4,2,5,3,95,2,89,5,5,3,2,1,1,3,97,1,4,1
S2080,Female,82.66,39.91,7.85,2,A+,C,A,B,B,B+,B+,A,A,B+,A,1,3,5,0,45,2,110,11,4,4,3,1,0,4,63,2,1,1
S2081,Male,58.84,50.99,7.98,2,A,B+,B+,A-,B,A+,B-,B+,B,A+,B-,1,1,3,0,43,2,179,19,3,4,3,0,1,4,56,2,1,0
S2082,Male,78.0,69.87,5.31,5,A-,C,C,A+,B-,B+,A,B,A-,A,A+,3,2,4,0,30,1,183,7,4,4,1,0,2,4,86,2,1,1
S2083,Male,84.32,72.99,7.14,2,A,A,A+,B,C,B-,B-,A-,C,A+,A,4,4,3,3,64,0,263,2,2,0,2,2,2,8,90,2,3,1
S2084,Female,70.85,67.57,5.72,1,A,B,B,B,A-,A,B+,B+,B,B+,A-,2,2,2,5,30,0,180,4,2,4,3,2,0,0,92,4,1,1
S2085,Male,82.01,53.05,9.03,1,D,A-,A+,A,B,B-,B,A,B+,B,B+,1,3,4,1,72,0,12,16,2,3,1,2,1,7,67,5,2,0
S2086,Male,100.0,62.19,7.43,4,B-,B,A+,B+,A+,A,A+,D,A+,C,A,2,1,3,1,98,0,173,19,2,3,2,3,1,6,90,3,1,1
S2087,Male,73.96,76.69,7.27,1,B-,B,A,C,A+,A+,B,B+,B,B+,B+,5,3,4,4,84,0,85,4,0,4,1,1,1,0,58,5,4,0
S2088,Female,78.93,78.98,8.58,2,C,B+,A-,A,A,A,A,B+,B,A,A,1,1,2,1,45,0,35,13,0,0,2,0,0,1,87,1,3,1
S2089,Female,67.62,71.81,8.01,2,A,C,B-,B+,A-,B-,B-,A,B,A+,B+,1,4,3,1,96,0,170,19,4,2,2,2,0,0,69,2,2,1
S2090,Male,76.81,85.88,6.15,3,A,A-,A,B+,A,A-,B+,B+,A,B-,A-,1,3,4,2,92,1,93,13,1,4,0,0,1,3,70,2,2,1
S2091,Female,79.6,76.77,7.41,1,A,A,B,B-,A,B,A,A,C,B+,B-,2,2,2,2,51,1,62,8,1,4,3,0,2,9,87,3,4,1
S2092,Female,76.95,63.03,7.1,5,B-,B,A-,B-,B,B+,C,A,A,B,A-,3,4,5,1,85,3,67,7,5,1,1,3,2,8,85,5,1,0
S2093,Male,64.8,68.63,5.41,5,B,B,A,B,A-,B+,B,A,A,A+,A-,4,3,4,2,81,0,140,10,0,0,2,0,0,0,74,1,3,1
S2094,Male,77.06,55.17,6.67,4,A,A-,B+,A-,B+,B-,D,A+,D,B+,B+,1,1,2,5,56,1,133,17,3,3,3,3,0,2,92,2,3,1
S2095,Male,89.62,70.7,7.28,3,A-,B+,B,A+,A-,A-,A-,B+,B,A,A,4,4,5,4,93,1,145,8,0,0,1,3,1,6,51,3,3,0
S2096,Female,79.49,85.35,7.36,5,B+,C,B-,A,A,B-,B,A-,A-,A+,A,4,1,2,1,74,1,263,1,3,0,0,3,1,3,93,3,2,0
S2097,Male,84.62,80.22,5.72,4,B+,B,B-,B,A+,A,B,B-,C,B,B,4,5,1,2,96,2,168,1,1,4,3,1,1,5,79,1,4,1
S2098,Female,72.63,88.82,8.88,1,B-,A,A,B,A,B,B,A+,A+,B+,A,2,2,2,3,55,3,212,5,0,1,1,3,2,6,57,3,2,1
S2099,Female,82.5,68.37,7.38,3,A-,A,B,C,A+,B,A+,A+,A+,A,B,4,1,3,2,42,1,55,5,5,4,2,1,1,5,74,3,1,1
S2100,Male,77.79,88.15,7.55,3,C,C,A,B+,B,B-,A,B-,B,B-,A+,5,3,3,2,59,1,121,10,4,0,0,3,1,7,79,5,5,1
S2101,Female,65.49,69.68,7.98,2,A-,B,B,B,B,A,C,A,A,A-,B-,2,5,3,3,59,1,233,9,2,4,3,3,0,1,79,2,3,1
S2102,Male,78.19,89.66,6.55,1,B,C,C,B+,A,B,A-,A+,C,A+,D,2,4,3,4,73,1,159,12,1,0,2,3,0,0,62,5,3,1
S2103,Male,65.08,71.74,8.05,3,C,A,A+,A,A-,A-,C,A,B-,C,A-,5,3,1,3,77,1,122,18,0,3,0,3,1,6,80,3,3,1
S2104,Female,68.67,80.49,7.06,4,C,B,A-,B+,B-,A-,A,B-,A,A,B+,3,4,1,4,38,0,21,1,0,4,0,2,0,2,81,4,2,1
S2105,Female,76.89,89.7,6.42,5,A+,B,B,B+,A,A,D,B-,B-,B-,A-,3,5,1,5,77,1,217,19,2,4,1,0,1,3,85,1,3,1
S2106,Male,77.97,69.68,8.19,1,A,A,B,C,A,A,B,A,A+,B-,B-,1,3,5,3,85,0,40,13,1,3,2,3,1,6,90,3,3,1
S2107,Female,63.11,74.62,9.29,1,B+,B+,A,A-,B+,B-,B,B,B+,A,A+,3,1,4,4,97,0,44,0,4,4,2,2,1,1,78,3,5,1
S2108,Female,85.54,87.47,8.37,3,A-,B,C,D,B,B,A-,B+,C,B+,B,1,3,3,4,35,3,260,11,4,0,3,0,0,6,97,5,4,1
S2109,Male,80.72,70.4,8.61,3,B,B+,B,B+,B+,A-,C,C,B-,A+,B,4,2,4,0,94,1,11,17,4,2,3,0,1,3,83,1,1,1
S2110,Female,67.95,56.15,6.88,3,C,B-,A,A,B,B-,B+,A+,A-,A-,A-,1,1,3,0,96,2,232,15,1,4,3,0,0,8,68,2,2,1
S2111,Male,59.62,97.72,5.58,4,A,B-,A+,A,A+,A+,B,B-,A,B,A,3,2,3,2,50,0,232,4,5,3,3,1,2,0,75,1,1,1
S2112,Male,73.55,66.36,9.29,2,B+,B-,B,A,A-,B,A+,A,A,A,A,1,3,3,3,59,0,287,18,4,3,0,3,2,2,54,3,4,0
S2113,Male,70.54,73.91,9.97,3,A,B-,A+,B+,A,B-,B,A-,B+,A,B-,2,3,1,4,86,1,273,13,3,2,3,1,0,7,69,5,1,0
S2114,Female,76.13,85.87,9.35,2,B-,B+,A,A+,B,B-,B-,A,B+,B+,A+,3,4,5,0,84,1,201,10,0,0,2,0,2,6,63,4,2,0
S2115,Female,71.37,64.7,7.1,2,C,A-,B+,A-,B-,A-,A,B,A+,B+,B+,1,3,3,2,31,1,86,16,3,1,0,2,2,1,92,3,5,1
S2116,Male,54.93,59.91,6.11,1,B+,B-,B,D,A,B,B,B,A-,B,A,3,1,3,2,77,0,180,14,1,0,3,2,2,4,78,1,1,0
S2117,Male,71.12,75.04,6.22,5,A,B+,B,B,A+,A-,A+,B+,B-,B,A,5,2,3,2,51,1,169,15,4,4,3,1,1,6,52,1,4,1
S2118,Female,71.94,50.48,5.48,5,B,A,A-,B,A,B-,C,B,A-,B,B+,3,5,2,0,42,2,228,13,4,3,1,3,2,4,69,4,2,0
S2119,Male,81.34,68.55,7.37,4,B,B+,B,A,A,B+,D,B,A,B-,B-,5,2,3,5,72,1,81,16,4,3,0,0,1,9,74,1,4,0
S2120,Female,68.02,74.94,9.43,4,A-,A,C,B+,A,B,A-,B,C,A,B,1,4,1,1,78,0,210,3,2,0,2,3,0,0,90,1,1,1
S2121,Female,91.79,68.76,7.33,5,B-,B,A,A,B+,A+,A,A,A,B+,B,5,5,1,5,66,0,165,13,2,0,3,1,0,4,54,5,2,1
S2122,Male,55.88,53.48,7.86,5,C,A,B,B-,C,B+,B,A-,B,A-,B,3,5,4,5,64,0,27,3,5,4,0,2,2,9,78,1,1,0
S2123,Female,88.11,91.13,9.15,1,B+,A,C,A,A-,B+,A+,A,A,C,B,2,3,1,2,48,2,21,2,4,0,2,2,1,2,99,2,3,1
S2124,Male,72.76,73.24,7.02,1,B+,C,B,B+,A,B,B+,A-,A-,A-,A-,5,4,4,1,57,0,293,3,0,2,3,1,0,0,90,4,2,1
S2125,Female,83.6,89.17,9.94,5,A,B,B,B+,A,B,A,B,B+,C,C,3,4,5,1,86,2,31,5,2,2,3,0,0,9,90,3,1,1
S2126,Female,75.8,68.88,9.89,3,B+,B,A,B+,A,C,B+,B,B+,B,B+,2,3,2,1,90,3,136,3,5,1,1,1,1,3,51,4,2,1
S2127,Female,86.4,61.44,7.34,3,A-,B,B+,B-,A,B,A+,B,B+,B,B+,4,1,1,2,72,0,292,6,1,3,1,1,2,6,55,3,5,0
S2128,Male,71.13,75.23,6.81,1,A,B-,B+,A,B,A,A+,A,A,B+,B+,5,3,3,4,89,1,64,6,4,4,0,1,0,6,85,5,3,0
S2129,Female,64.01,69.41,8.34,2,A+,B,B,A-,A+,B-,A+,B,B+,A-,A,5,4,5,1,39,1,78,17,0,4,1,0,2,1,50,1,4,1
S2130,Male,89.21,57.87,7.08,5,A,B+,D,B,D,A,B,A-,B+,B+,A,1,5,3,0,96,1,254,11,2,0,1,0,2,1,80,3,1,0
S2131,Male,73.87,89.64,6.11,4,A,C,A+,B+,B+,B,B+,C,A,A,A+,4,1,4,0,53,0,62,15,1,3,0,2,1,0,76,3,4,1
S2132,Male,77.22,64.53,9.04,3,B+,A,A+,A-,B+,B-,A,A,D,C,B,1,4,4,1,73,0,75,5,2,1,3,3,2,1,94,5,1,0
S2133,Male,87.35,49.92,8.96,2,B,C,A+,A+,A-,A,B,B,B-,B,A,1,4,2,1,59,1,281,4,5,1,2,0,0,8,86,4,2,1
S2134,Male,64.68,87.94,7.69,3,B,A-,B,B,B,B-,B-,B,B-,B-,A-,3,3,5,1,74,2,34,9,5,1,0,0,1,8,95,4,4,0
S2135,Female,80.95,65.95,5.98,2,A-,B+,A,C,B+,B,A,C,B,A-,C,1,2,4,0,89,1,77,16,1,3,0,0,2,6,95,4,3,0
S2136,Female,69.1,64.71,6.02,5,A-,A,B,B,A,B+,B-,A-,A,A+,B+,5,4,3,3,82,2,262,2,4,1,2,1,1,2,68,1,1,1
S2137,Male,73.68,50.82,7.63,5,B-,B+,A,B-,A,A,B,A-,B+,B,A+,1,2,1,4,54,2,52,8,0,2,1,3,1,7,50,5,4,1
S2138,Female,75.72,92.89,6.9,5,B+,B,B+,B+,C,A-,A+,A-,B-,A-,B,2,1,1,3,33,1,296,9,3,0,0,2,1,3,80,3,1,0
S2139,Male,60.0,56.53,7.09,1,D,D,A,A,A,C,A-,A,A+,B-,A,5,5,5,0,60,0,3,9,2,1,3,2,2,4,67,4,5,1
S2140,Female,67.21,72.7,8.73,2,A-,C,B-,A+,A-,A,B+,B,B+,B,B+,3,2,5,0,48,0,1,5,0,2,0,1,1,9,56,4,5,1
S2141,Female,88.51,82.95,8.38,4,B,C,B+,B,A-,B+,B,C,A-,A,B+,1,2,4,2,31,2,290,3,3,2,2,2,2,4,98,4,4,1
S2142,Male,83.86,77.06,9.15,4,A+,A,C,B+,A+,A+,A,A,A,B,A,2,2,1,3,33,1,140,10,4,4,3,1,1,1,81,2,5,1
S2143,Female,74.37,71.28,6.31,5,B,D,B+,B,A,A,D,B+,A-,B,A,2,2,2,1,67,0,114,19,5,0,0,1,2,8,84,1,3,1
S2144,Male,77.43,51.58,7.09,4,B-,B+,A,B,A,B,B,B-,D,B+,A,5,2,2,5,62,1,114,8,1,4,3,0,1,5,81,4,4,0
S2145,Male,72.06,62.28,8.41,3,C,B-,A,D,B,A,A-,A,B,B+,A+,1,1,2,1,47,0,262,11,4,3,2,0,2,5,50,2,2,1
S2146,Female,88.57,74.25,8.04,2,D,A,D,B+,A-,D,A+,B+,A,A,A,2,4,2,0,61,0,123,9,0,2,0,0,0,0,82,5,4,1
S2147,Male,73.0,62.55,9.34,2,A,B+,B,A-,B,B+,A,B-,B,A,D,1,5,4,2,62,0,249,5,0,4,0,3,0,1,61,3,2,1
S2148,Male,77.32,74.44,8.0,2,B+,C,A+,A,B,B+,B+,C,A,B,A-,5,4,3,3,63,0,294,12,2,0,2,3,1,3,94,4,5,0
S2149,Male,86.46,80.18,9.72,3,B+,C,B,B+,A,A+,B+,B+,B,A+,B-,4,1,2,2,80,0,90,4,5,2,3,2,0,7,73,1,4,1
S2150,Female,67.23,83.55,8.15,1,B+,B,A-,B-,B+,C,B,A+,B-,B,B+,2,1,4,4,92,1,48,3,3,1,3,3,2,7,53,4,3,1
S2151,Male,90.59,57.29,8.77,3,A,B,A,A+,B,A,B,A,B+,B+,B,3,2,2,2,76,2,272,2,3,0,2,0,0,8,64,1,5,1
S2152,Male,59.7,98.36,7.11,2,B-,A,A,C,B,B+,A,B+,B,C,A,1,1,2,4,95,1,152,4,2,1,3,3,2,0,81,2,5,1
S2153,Female,91.3,81.21,7.52,2,C,B,B-,D,B,A-,B+,A,B+,D,A,5,1,3,3,42,0,221,17,5,3,3,2,2,7,73,1,5,0
S2154,Female,71.27,71.98,8.59,2,A-,B,A+,B+,B,A-,A+,A,B+,B,B+,5,2,2,1,81,2,141,2,4,1,0,0,0,3,72,5,2,0
S2155,Male,72.57,85.07,9.44,4,A,A+,A,A,A+,B,A-,B,B,A-,B-,3,1,4,4,81,0,220,4,3,1,3,3,0,4,74,1,2,1
S2156,Male,56.1,100.0,8.38,1,A,A,A,A,B,B,B,B,B-,B+,A+,4,1,4,1,72,0,260,8,5,3,2,0,2,9,98,3,3,1
S2157,Male,70.45,54.74,7.4,3,B,A,A,A,A,A,A-,B-,B,A,B+,1,1,1,2,90,2,198,5,4,3,3,2,0,4,75,2,2,1
S2158,Male,64.6,69.3,9.15,2,A,B,B+,A+,B+,B+,B-,A,C,A+,A+,4,3,5,2,32,0,82,14,1,1,0,2,0,6,70,1,1,1
S2159,Male,68.92,43.46,4.87,5,C,A,A+,B+,A,B,C,A,B-,B+,B+,5,4,2,3,97,1,212,17,0,2,3,0,1,2,55,4,1,1
S2160,Female,73.63,74.31,5.79,1,B,B+,A,A+,B-,A-,B,B-,B,B-,B,2,3,2,1,88,1,212,7,1,2,2,1,2,4,71,5,4,1
S2161,Female,84.58,76.38,8.32,5,B,A-,C,B,B+,A,A,B,B-,A,B,4,4,4,3,83,0,272,11,2,4,1,2,1,6,94,3,5,1
S2162,Female,77.08,71.53,7.52,1,B+,B+,A,A-,B,A,A-,B-,A,A-,A,2,2,2,4,98,0,125,5,3,4,1,3,2,5,88,1,1,0
S2163,Male,78.08,64.15,8.23,2,A+,B,A-,A,B,A,A+,D,A-,B+,A,3,2,4,2,31,0,60,7,1,3,1,2,0,1,86,1,2,1
S2164,Female,64.04,47.41,7.58,1,C,B,B+,B+,B-,A,B,B-,B+,C,B+,5,4,1,2,97,1,30,14,0,0,1,0,2,7,60,3,3,1
